,gvkey,splticrm,datadate,busdesc,ggroup,gsector,conm,tic
25104,28119,BB,10/31/2012,"Brookfield Property REIT Inc. (""BPYU"") is a subsidiary of Brookfield Property Partners L.P., (NASDAQ: BPY; TSX: BPY.UN) (""BPY"") one of the world's premier real estate companies, with approximately $88 billion in total assets.",6010,60,BROOKFIELD PROPERTY REIT,BPYU
25105,28119,BB,11/30/2012,"Brookfield Property REIT Inc. (""BPYU"") is a subsidiary of Brookfield Property Partners L.P., (NASDAQ: BPY; TSX: BPY.UN) (""BPY"") one of the world's premier real estate companies, with approximately $88 billion in total assets.",6010,60,BROOKFIELD PROPERTY REIT,BPYU
25106,28119,BB,12/31/2012,"Brookfield Property REIT Inc. (""BPYU"") is a subsidiary of Brookfield Property Partners L.P., (NASDAQ: BPY; TSX: BPY.UN) (""BPY"") one of the world's premier real estate companies, with approximately $88 billion in total assets.",6010,60,BROOKFIELD PROPERTY REIT,BPYU
25107,28119,BB,01/31/2013,"Brookfield Property REIT Inc. (""BPYU"") is a subsidiary of Brookfield Property Partners L.P., (NASDAQ: BPY; TSX: BPY.UN) (""BPY"") one of the world's premier real estate companies, with approximately $88 billion in total assets.",6010,60,BROOKFIELD PROPERTY REIT,BPYU
25108,28119,BB,02/28/2013,"Brookfield Property REIT Inc. (""BPYU"") is a subsidiary of Brookfield Property Partners L.P., (NASDAQ: BPY; TSX: BPY.UN) (""BPY"") one of the world's premier real estate companies, with approximately $88 billion in total assets.",6010,60,BROOKFIELD PROPERTY REIT,BPYU
25109,28119,BB,03/31/2013,"Brookfield Property REIT Inc. (""BPYU"") is a subsidiary of Brookfield Property Partners L.P., (NASDAQ: BPY; TSX: BPY.UN) (""BPY"") one of the world's premier real estate companies, with approximately $88 billion in total assets.",6010,60,BROOKFIELD PROPERTY REIT,BPYU
25110,28119,BB,04/30/2013,"Brookfield Property REIT Inc. (""BPYU"") is a subsidiary of Brookfield Property Partners L.P., (NASDAQ: BPY; TSX: BPY.UN) (""BPY"") one of the world's premier real estate companies, with approximately $88 billion in total assets.",6010,60,BROOKFIELD PROPERTY REIT,BPYU
30575,30384,BBB,05/31/1997,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30576,30384,BBB,06/30/1997,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30577,30384,BBB,07/31/1997,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30578,30384,BBB,08/31/1997,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30579,30384,BBB,09/30/1997,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30580,30384,BBB,10/31/1997,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30581,30384,BBB,11/30/1997,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30582,30384,BBB,12/31/1997,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30583,30384,BBB,01/31/1998,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30584,30384,BBB,02/28/1998,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30585,30384,BBB,03/31/1998,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30586,30384,BBB,04/30/1998,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30587,30384,BBB,05/31/1998,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30588,30384,BBB,06/30/1998,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30589,30384,BBB,07/31/1998,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30590,30384,BBB,08/31/1998,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30591,30384,BBB,09/30/1998,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30592,30384,BBB,10/31/1998,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30593,30384,BBB,11/30/1998,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30594,30384,BBB,12/31/1998,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30595,30384,BBB,01/31/1999,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30596,30384,BBB,02/28/1999,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30597,30384,BBB,03/31/1999,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30598,30384,BBB,04/30/1999,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30599,30384,BBB,05/31/1999,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30600,30384,BBB,06/30/1999,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30601,30384,BBB,07/31/1999,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30602,30384,BBB,08/31/1999,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30603,30384,BBB,09/30/1999,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30604,30384,BBB,10/31/1999,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30605,30384,BBB,11/30/1999,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30606,30384,BBB,12/31/1999,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30607,30384,BBB,01/31/2000,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30608,30384,BBB,02/29/2000,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30609,30384,BBB,03/31/2000,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30610,30384,BBB,04/30/2000,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30611,30384,BBB,05/31/2000,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30612,30384,BBB,06/30/2000,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30613,30384,BBB,07/31/2000,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30614,30384,BBB,08/31/2000,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30615,30384,BBB,09/30/2000,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30616,30384,BBB,10/31/2000,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30617,30384,BBB,11/30/2000,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30618,30384,BBB,12/31/2000,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30619,30384,BBB,01/31/2001,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30620,30384,BBB,02/28/2001,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30621,30384,BBB,03/31/2001,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30622,30384,BBB,04/30/2001,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30623,30384,BBB,05/31/2001,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30624,30384,BBB,06/30/2001,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30625,30384,BBB,07/31/2001,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30626,30384,BBB,08/31/2001,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30627,30384,BBB,09/30/2001,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30628,30384,BBB,10/31/2001,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30629,30384,BBB,11/30/2001,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30630,30384,BBB,12/31/2001,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30631,30384,BBB,01/31/2002,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30632,30384,BBB,02/28/2002,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30633,30384,BBB,03/31/2002,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30634,30384,BBB,04/30/2002,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30635,30384,BBB,05/31/2002,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30636,30384,BBB,06/30/2002,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30637,30384,BBB,07/31/2002,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30638,30384,BBB,08/31/2002,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30639,30384,BBB,09/30/2002,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30640,30384,BBB,10/31/2002,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30641,30384,BBB,11/30/2002,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30642,30384,BBB,12/31/2002,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30643,30384,BBB,01/31/2003,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30644,30384,BBB,02/28/2003,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30645,30384,BBB,03/31/2003,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30646,30384,BBB,04/30/2003,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30647,30384,BBB,05/31/2003,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30648,30384,BBB,06/30/2003,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30649,30384,BBB,07/31/2003,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30650,30384,BBB,08/31/2003,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30651,30384,BBB,09/30/2003,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30652,30384,BBB,10/31/2003,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30653,30384,BBB,11/30/2003,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30654,30384,BBB,12/31/2003,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30655,30384,BBB,01/31/2004,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30656,30384,BBB,02/29/2004,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30657,30384,BBB,03/31/2004,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30658,30384,BBB,04/30/2004,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30659,30384,BBB,05/31/2004,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30660,30384,BBB,06/30/2004,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30661,30384,BBB,07/31/2004,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30662,30384,BBB,08/31/2004,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30663,30384,BBB,09/30/2004,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30664,30384,BBB,10/31/2004,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30665,30384,BBB,11/30/2004,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30666,30384,BBB,12/31/2004,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30667,30384,BBB,01/31/2005,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30668,30384,BBB,02/28/2005,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30669,30384,BBB,03/31/2005,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30670,30384,BBB,04/30/2005,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30671,30384,BBB,05/31/2005,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30672,30384,BBB,06/30/2005,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30673,30384,BBB,07/31/2005,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30674,30384,BBB,08/31/2005,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30675,30384,BBB,09/30/2005,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30676,30384,BBB,10/31/2005,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30677,30384,BBB,11/30/2005,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30678,30384,BBB,12/31/2005,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
30679,30384,BBB,01/31/2006,"First Industrial Realty Trust, Inc. (NYSE: FR) is a leading fully integrated owner, operator, and developer of industrial real estate with a track record of providing industry-leading customer service to multinational corporations and regional customers.",6010,60,FIRST INDL REALTY TRUST INC,FR
